gene_model	FloralMeristem_SuppressedBract	G2_M	IM.OC	L1	L1atFloralMeristem	PhloemPrecursor	ProcambialMeristem_ProtoXylem_MetaXylem	ProtoPhloem_MetaPhloem_CompanionCell_PhloemParenchyma	SPM.base_SM.base	Unknown_lowFRiP	Unknown_Sclerenchyma	Unknown1	Unknown2	XylemParenchyma_PithParenchyma	locus_symbol	TF_Family
Zm00001eb265710	-0.330925993893308	-0.0961330893300744	-0.937437397245732	-0.11278966143683	-0.106293540167121	-0.20388686384573	-0.0335157905027391	-0.402884854169652	0.221931760450402	-0.25303571194756	-0.16894156014272	0.161369872356158	0.542262062609172	0.424490972443258	wox3a	WOX
Zm00001eb270270	-0.950538704711069	-0.436662181756638	1.40146724055897	-0.185131230257723	0.32622429220527	0.198174478246486	0.258863978001594	0.182277331574587	-0.308936377472756	0.444882526014564	-0.0696504315674927	0.572045592475599	-0.0922385172968656	-0.1530101784872	hb60	HD-ZIP
Zm00001eb273120	0.276095104735541	0.493332025255588	-0.269674282227338	-0.400197007967942	-0.384512632265385	-0.144941779621931	-0.174029399775049	-0.235865896166708	-0.347140038815102	-0.258230663386993	0.300252198235859	0.266878834783209	-0.583575960450193	0.293145194258333	hb81	HD-ZIP
Zm00001eb278870	0.0205864335748001	-0.507462932786642	0.185374373369058	-0.0767724621857457	0.133725723576425	-0.211597092904969	-0.811847903081985	0.321553806380687	0.136881806420387	-0.184302174001451	-0.196650873470687	-0.515329302323424	0.209829300696415	-0.269350420951856	hb10	HD-ZIP
Zm00001eb295800	0.0690700981492282	0.105952918706636	-0.189821198402414	-0.373095736205535	-0.112880625304537	0.0663892720320379	-0.029033200346664	0.410399001615213	-0.0478437777075469	0.0806418221217695	0.100028818331272	0.103652352177324	0.0289293392100778	-0.0181901787605039	hb3	HB-other
Zm00001eb295920	-0.332145682081402	-0.0208277956816706	-1.544140819513	0.371634924992634	-0.517804840696253	-0.263798364151471	-0.213438198231867	0.037365337842309	0.0783648453796692	0.145799104088231	-0.24541291157194	0.0762548748185502	0.23487640232538	0.21684017973049	wox9c	WOX
Zm00001eb296810	-0.0216742663485324	-0.194383019917297	-0.267119231717003	-0.32920985187751	0.199734402908893	-0.230976972817233	-0.229418945984606	-0.191196864588097	-0.0308641584447059	-0.273886980739296	0.139450043101965	-0.119000184525797	-0.394043061616334	-0.572446258297312		ZF-HD
Zm00001eb296820	0.0504076188778329	0.0235704218215797	-0.17367049456561	-0.342422799002741	-0.289538896945753	-0.019760208400589	0.0964060525917505	0.240689445533925	0.374524958945956	-0.0832875551108039	0.177420332621083	-0.0118704479420154	-0.0693221763342283	0.0672057514986215		ZF-HD
Zm00001eb296830	0.0658649401639592	0.0718225417897628	-0.365193145324275	-0.286383777489172	-0.155697918583675	-0.063341318696175	0.105087345480257	0.220408467348362	0.303536958128429	0.00104441243773608	0.0866111074614233	-0.081296345954078	-0.208011175234558	0.0991346160305519	zhd6	ZF-HD
Zm00001eb309600	0.142588783803114	-0.168349958035234	-0.0505450917876561	0.0325748980541361	-0.0125320764884612	0.115119135339959	0.0724168494452181	-0.285311409144527	-0.188294539117851	-0.0316551320705135	-0.0165224559126621	0.0243055530424985	0.0739848241487163	0.0502369836185618	hb55	HB-other
Zm00001eb312610	-1.11279413120696	0.0506518357114369	0.265709845161562	-0.00757683548637661	0.201375233847343	-0.418584073597381	0.204374659504813	0.565240907205566	0.459536510127744	0.0766927569944843	-1.01851508409469	0.602257062189009	0.349584437790228	0.0331710773091102	zhd13	ZF-HD
Zm00001eb312620	-0.319713526031222	-0.233811421253495	-0.395211745929364	-0.244378895812183	0.0422196853138296	-0.0486000590881612	-0.288035505781416	-0.1103785211221	-0.23302696951997	0.0967199171579319	-0.0689549636010423	-0.060040008920259	0.038635441560566	-0.156942698533234	zhd2	ZF-HD
Zm00001eb314500	-0.122724645624295	0.0539616414780136	-0.0419879440066012	0.398886962632531	0.0790161639904473	0.0475242277885241	-0.164332210696315	-0.0561398168732785	-0.372639400653099	0.0917279684924493	0.0264747954214249	0.117076801454579	0.0379493542273163	-0.149544224346014	hb11	HD-ZIP
Zm00001eb315750	-0.138524794137119	-0.0174747333874055	-0.174545094588458	-0.0565603467045596	0.130724712477243	-0.227478630230912	0.0513749000107774	0.106171542584489	0.0642755724680442	0.00932709435101743	0.0711088178057093	-0.0620121939064828	0.17909950242303	0.00449398870955695	hb120	HD-ZIP
Zm00001eb319090	-0.0564814974678346	-0.271245656934702	-0.00588368600299982	0.120433952393572	0.0437018137892048	-0.0701112622838833	-0.263984887306877	-0.197810314035842	0.376828299874369	-0.216829782712133	0.0468089947330056	0.038634511792388	0.0971060909379319	-0.0995024642503229	ocl3	HD-ZIP
Zm00001eb319390	0.197151583225244	0.254738769748882	0.757816623291853	0.0530969830702735	0.0764499231894607	-0.26027216894181	-0.176237844113557	0.132113532473827	-0.907132146137952	0.508404743689139	0.101089608890582	0.389147256856302	0.188889140124245	-0.041834236638663	hb128	HD-ZIP
Zm00001eb325620	0.109478926861451	-0.381198750883265	0.0639899029101603	-0.22313327556457	-0.0379789564391593	-0.135578522548929	-0.0125024906392215	0.210059327853143	0.200859627517831	-0.412739359822638	-0.317349738206456	-0.289397663010609	-0.413207921534861	-0.13967981499492		HD-ZIP
Zm00001eb325630	0.0968978116022658	-0.292455430214108	0.0957918254448015	-0.224380746044267	0.0661351017993166	-0.132116764959144	0.00874815912436742	0.0791711937487821	0.188879645117206	-0.436938668804109	-0.284772070178724	-0.283353340610791	-0.441158301264685	-0.178163308285371	hb13	HD-ZIP
Zm00001eb335810	-0.0523000229851133	0.556952094811087	-0.79327303506816	0.278528747096228	1.00261465520941	0.197036847059554	0.162087610966426	0.462604869024631	0.0385664545568897	0.0489696115057211	-0.0867973217296249	0.026992530563717	0.00541242727356238	0.202514798522498	hb26	WOX
Zm00001eb337970	0.384332083029125	-0.349180702157529	0.0314408960943402	-0.236986545157967	0.0407792206487825	-0.0746900414525445	-0.347348625521662	0.00564976566174124	-0.139407568189092	0.323875674548431	0.106011669104208	-0.126407127036128	0.0940018851133485	-0.332559935017854	hb52	HD-ZIP
Zm00001eb343660	-0.088658087250448	-0.106986470458524	-0.247163252663468	-0.136356694549596	-0.0627320584096875	0.192254320280425	0.00667793335863675	-0.0768856646494848	0.0766567980850027	0.175404591660471	0.0172958142242296	0.177259312343673	-0.0600869998821486	-0.0376598094072571	hb29	HB-other
Zm00001eb344590	-0.16928614510933	0.19530448932194	-0.238298894102572	-0.0945521909968317	-0.140012947830805	-0.0712446392998648	-0.167737293672172	-0.260506810215874	-0.498578496158989	0.10402673143155	0.00382709963190354	-0.00753826520902415	0.10896180938736	0.000259003927727638		ZF-HD
Zm00001eb344600	-0.181708861103289	0.102891337229013	-0.507788316374842	-0.181899868855001	-0.0588623768300839	-0.0620808922449841	-0.208482884060971	-0.304424952269472	-0.584628968170627	0.00620030079169261	0.00976085293565082	-0.0584363047865398	0.184089943308753	-0.0407936475766854	zhd11	ZF-HD
Zm00001eb353320	0.0455405529956831	0.0753975560481122	-0.153021752234977	0.0752005552781409	-0.242616785710376	0.0690004594654117	-0.143849873004072	0.105471823606403	-0.326931253375047	0.113638376669097	0.0147529969282574	-0.062682603231379	0.0875533701084409	-0.0336365633681513	hox1	HB-other
Zm00001eb353320	0.0455405529956831	0.0753975560481122	-0.153021752234977	0.0752005552781409	-0.242616785710376	0.0690004594654117	-0.143849873004072	0.105471823606403	-0.326931253375047	0.113638376669097	0.0147529969282574	-0.062682603231379	0.0875533701084409	-0.0336365633681513	trap1	HB-other
Zm00001eb355310	-0.474934453352599	-7.40769264866568	-0.866131292384789	-0.840047644162592	0.140789975521523	0.53587458060079	0.79496055853242	-0.0423660308055237	0.0133377995371525	-0.345937487496463	0.202326798282342	-0.367125090473348	-0.744915415596104	-1.31864551089806	wox3b	WOX
Zm00001eb359810	-0.55838762835936	1.10672901368061	-0.0417554939021128	0.0435492198283473	-0.0303538327566519	0.388833763602241	-0.588175631316342	-0.294377578496396	0.645025636595159	0.161598658449829	-0.307116016788363	0.589671092620798	0.117231657711512	-0.153907013273849	wox9a	WOX
Zm00001eb359990	0.0554419731005003	0.373231283149349	-0.115276925018081	-0.0124605540617382	-0.060494996946018	-0.0178030921914254	0.103784534402004	-0.2144849285068	0.034916122750899	-0.0295112915792211	-0.0444479951543215	0.0558280206306773	-0.058899114850699	-0.00902365924163418	LOC103636162	HB-other
Zm00001eb360000	-0.666816877679264	0.90509468751624	-1.00350594350154	0.034157010732062	0.555790530155272	0.229173474044684	-0.236548747758814	-2.17693302822751	0.665852241094376	-0.828253346019071	-0.05536731039993	-0.885941166634467	-0.100693999619473	-1.01412529792981		HB-other
Zm00001eb367200	-0.311240767187538	0.046741011816679	0.113442181256565	0.117943587645853	0.244722031951499	-0.0985522413104555	0.234300050089973	-0.462504637061712	0.065835901809172	0.453036602349077	0.00288712331872154	0.049338309778963	-0.329397114136832	-0.0818280363890122	wox5a	WOX
Zm00001eb367990	0.173613260605927	0.222579828949895	0.153767087601274	0.233537336510079	-0.306498054317756	0.232241598266563	0.197082415875462	0.000701870624832829	0.264442340931167	-0.155790257168359	0.515344805068276	0.34876849500627	-0.125949873280849	-0.175543148173564	wox2b	WOX
Zm00001eb368970	-0.0663811038277001	0.482028656031009	0.454432024929452	-0.0577553397541065	-0.0599397108130027	0.328748932172721	-0.033726874558124	0.159693515965905	0.17574755831089	0.245898493519764	0.544489144012079	0.42885123025375	0.031660682370439	-0.0168128858723275	wox13b	WOX
Zm00001eb371020	0.355822101935375	0.183902183740805	0.432961854182932	0.150534340577824	0.0113358982828606	-0.107255600016175	0.0568164089223033	-0.0701775470432339	0.351391624767316	-0.0760577092251841	0.433935556262899	-0.161328757456145	-0.107735659758974	-0.0543496524696332	hox4	HB-other
Zm00001eb377480	0.10169991283182	0.0681758597822949	0.562233754204811	0.160888605617295	0.0127892184040892	0.106791375872929	0.23831063734594	-0.114406206202159	-0.250616449092483	0.0846880560394113	0.179840643936139	0.0269840227226784	-0.0234211786541491	0.155299607132056	hb77	HD-ZIP
Zm00001eb377490	0.0768673891579925	0.0449625753589377	0.591732398691927	0.186264983817669	0.0635251377852143	0.080900265801705	0.273010573973138	-0.0451223553277755	-0.217004172232766	0.14650133056909	0.205990005842556	0.0229667828868446	-0.0659223493676252	0.0717636797258676		HD-ZIP
Zm00001eb377500	0.182568093791498	-0.699640776221651	0.0604284940460293	-0.313965546637974	0.0353737577531865	-0.0855577828549048	0.0829815975767656	0.00775232561277837	-0.610160370944758	-0.180997505789598	-0.533811015187394	-0.448281761016685	-0.0668091463777099	-0.11881662271916	hb4	HD-ZIP
Zm00001eb385620	-0.086846728393027	-0.30885188471273	1.10060907669281	0.0958186253596708	0.0512871607024351	-0.0697264103267343	-0.0369190247671829	0.205978543107593	-0.172329135222379	0.0740595551583274	0.0724644558705395	0.366567243822042	0.17292505835902	0.122150926920324	hb87	HB-other
Zm00001eb395430	0.238956266210897	-0.436202109276886	0.698290944716882	0.148748986828742	0.340504341860586	0.265540172926405	-0.295685192124109	0.459356197405041	0.476337256026018	0.11905946065313	0.608766576852138	0.452391747561503	0.613475188463569	0.0903890759636017	wox11	WOX
Zm00001eb399360	0.0718134170154403	-0.0497530351970996	1.0130397452468	-0.0138408599368112	0.0785644505773364	0.0959892908383085	0.49856355557063	0.371446629338953	-0.0211287632988672	0.0703774441261671	0.490780972994998	-0.125051468233254	0.209894490459728	-0.0551554022258347	hb62	HD-ZIP
Zm00001eb401450	-0.468971093408855	0.618601866442851	-0.55416427209727	1.20362015029503	0.03023413015739	-0.188565374437249	0.159311615274851	0.374475706829593	0.27954674276002	0.342320513984582	0.0866956007841914	-0.0611683681601023	0.171589514680523	0.086567540922615	hb12	HD-ZIP
Zm00001eb402220	-0.352004112587856	-1.00300826727517	0.587561216147119	0.0270250179246676	0.248298624710169	-0.211464057586084	0.200836537925568	0.156713540794019	-0.324977023504073	-0.301152549548459	0.151717382969636	-0.758682806753	-0.65980198968892	-0.299025738235684	hb22	HD-ZIP
Zm00001eb402230	-0.3923899655841	-1.20971111094575	0.74614255721053	-0.288457002713701	0.299173655823929	-0.243288792076443	0.150023505702088	0.126174726807649	-0.451930118556487	-0.492003604393124	0.0881407332098795	-0.696521265406597	-0.67650073071352	-0.411254736225756		HD-ZIP
Zm00001eb404260	0	0.184177935519955	-0.126422518641366	0.0208443646792396	0	0.00307078211490021	0.082977902087902	-0.0474087923947981	0.12725240714984	-0.165160610793537	-0.0844823851252874	-0.154257960689025	0	-0.0643357526401777	rld1	HD-ZIP
Zm00001eb405490	0	Inf	-2.14295795384204	1.58496250072116	Inf	NA	-4.64385618977473	0.584962500721156	3	-Inf	Inf	1.68038206579984	1.58496250072116	-4.68650052718322		ZF-HD
Zm00001eb405500	0	Inf	-2.14295795384204	1.58496250072116	Inf	NA	1	0.584962500721156	3	-Inf	Inf	1.68038206579984	1.58496250072116	-4.68650052718322	zhd10	ZF-HD
Zm00001eb405530	-0.457176350019693	0.631386837812508	-1.20586069744656	-0.820552224439181	-0.0539589833939876	-0.713870432979724	1.54329332142008	3.27301849440642	0.30184932978127	-0.37789609524572	0.640043025913803	-1.78318861092685	0.167250867143987	0.0718622172902733	zhd14	ZF-HD
Zm00001eb413140	-0.547354195418997	-0.294865341135245	0.653334221210098	-0.0761726179179143	0.00676299762770844	-0.325382782501604	0.0500682510621334	0.122816497386823	-0.373946632745028	0.0758680315987665	-0.196915515320624	0.0680041074982821	0.0846364575087228	-0.00262427546828104	hb17	HD-ZIP
Zm00001eb414580	-1.25096157353322	-0.938228248582004	0.509570984063221	0.22309566046365	-0.762853811973525	0.171507771805004	1.43642979327568	-0.325109342132042	-0.298052118694736	1.06504843280573	0.655108896748469	0.202563071453426	-0.233274538990934	-0.374170076068501	hb73	WOX
Zm00001eb416980	-0.414338252923717	-0.311024348768627	-0.131714210038629	0.183510362564554	0.0238698935130001	0.19063675201676	-0.365632548380524	0.0603752365265268	-0.0741443350935419	0.243157695913148	0.256523966446115	-0.0413372592293033	-0.144054481829478	0.430283028122098	hb18	HD-ZIP
Zm00001eb427650	-0.0451628051279336	0.117849366038885	0.156435742659463	0.0410555006845464	0.368961408987877	0.166915666850493	0.232196305650141	0.423263501428876	0.0135841262170935	0.317979679672981	-0.0322903295589395	-0.114071766708795	0.555056016072639	0.150726196742208	hb70	HD-ZIP
Zm00001eb428740	0.301598335708972	0.00201550052463451	0.0987432016601346	0.187119301563389	0.0253555742768942	-0.0506108268647199	-0.0997764638445368	0.0417392840892312	-0.332298455818561	0.154335500795265	-0.0946802609833682	0.000794479364143503	-0.106976497906949	-0.371944271555767	ocl2	HD-ZIP
Zm00001eb431350	0.162813779454004	-0.372600444521973	-0.930603711383854	0.122851621390644	0.110598349308436	0.079016505244102	-0.0940468004166504	0.52008071542936	-0.70649434420939	-0.257018015712701	0.591255618838786	0.518311296502457	-0.699932114180814	-0.0214045890004509	hb91	HD-ZIP
Zm00001eb433010	-0.226924560216202	0.288721049497443	-0.604931749483305	0.272030819282826	0.107646850695888	-0.0697410712905609	-0.0895887942126973	0.0353915925789266	0.150466372925083	-0.602097074458347	0.41510111998932	-0.284475310545344	0.194003651115517	0.0677014928505223	hb122	WOX
